ocid,id,awards/0/id,awards/0/suppliers/0/id,awards/0/suppliers/0/name
ocds-lcuori-PR8wNG-A026-2016-1,ocds-lcuori-PR8wNG-A026-2016-1/3,PR8wNG-A026-2016-1,HN-RTN-BEHN33K,"Inversiones Nacionales S. de R.L. de C.V. ""INVERNAC, S. DE R.L. DE C.V."""
ocds-lcuori-grxXor-089 HAME-2016-1,ocds-lcuori-grxXor-089 HAME-2016-1/3,grxXor-089 HAME-2016-1,HN-RTN-08019013543329,"DISTRIBUCIONES Y REPRESENTACIONES PYLZA SOCIEDAD ANONIMA DE CAPITAL VARIABLE ""DISTRIBUCIONES Y REPRESENTACIONES PYLZA S.A. DE C.V."""
ocds-lcuori-WRzj0R-CM-000307-PV-2016-1,ocds-lcuori-WRzj0R-CM-000307-PV-2016-1/4,WRzj0R-CM-000307-PV-2016-1,HN-RTN-05019007058489,"Proveedora Electrica, S. A. de C. V. * Compra Menor"
ocds-lcuori-wrV3LP-CMA-296-2016-1,ocds-lcuori-wrV3LP-CMA-296-2016-1/3,wrV3LP-CMA-296-2016-1,HN-RTN-15171972000193,COMPUTADRAS Y SUMINISTROS DE OFICINA(COMYSO)
ocds-lcuori-ERpWgG-SRE-COTIZACION No. 363-2016-1,ocds-lcuori-ERpWgG-SRE-COTIZACION No. 363-2016-1/3,ERpWgG-SRE-COTIZACION No. 363-2016-1,HN-RTN-08019005003890,"EVOLUTION RENT A CAR, SOCIEDAD DE RESPONSABILIDAD LIMITADA"
ocds-lcuori-XRb6JR-REQ-DP-61-2016-1,ocds-lcuori-XRb6JR-REQ-DP-61-2016-1/3,XRb6JR-REQ-DP-61-2016-1,HN-RTN-8019002268298,EYL COMERCIAL SA
ocds-lcuori-Zr57xG-CM-007-IMFFAA-2016-1,ocds-lcuori-Zr57xG-CM-007-IMFFAA-2016-1/4,Zr57xG-CM-007-IMFFAA-2016-1,HN-RTN-05019995140619,FOAM DE HONDURAS * Compra Menor
ocds-lcuori-grxy3L-081-2016-1,ocds-lcuori-grxy3L-081-2016-1/3,grxy3L-081-2016-1,HN-RTN-ZE5FÑM8,EMPRESA NACIONAL DE ARTES GRAFICAS “ENAG”
ocds-lcuori-kG1ger-CM-304-ENP-2016-1,ocds-lcuori-kG1ger-CM-304-ENP-2016-1/3,kG1ger-CM-304-ENP-2016-1,HN-RTN-05019995128965,"PARTES AUTOMOTRICES GEO, SOCIEDAD ANONIMA DE CAPITAL VARIABLE"
ocds-lcuori-JLKbbr-STSS-087-2016-1,ocds-lcuori-JLKbbr-STSS-087-2016-1/3,JLKbbr-STSS-087-2016-1,HN-RTN-KKTUJQ1,Mardoqueo Hernandez Leon
ocds-lcuori-mGEMGM-CGR-015-2016-1,ocds-lcuori-mGEMGM-CGR-015-2016-1/3,mGEMGM-CGR-015-2016-1,HND-IDCARD-08019995285444,LIKO S.A ( Cortitelas) 
ocds-lcuori-Zr5B9L-C-00089-2016-PE-0055-2016-1,ocds-lcuori-Zr5B9L-C-00089-2016-PE-0055-2016-1/3,Zr5B9L-C-00089-2016-PE-0055-2016-1,HN-RTN-08019002264922,"SOLUCIONES INTEGRALES, SOCIEDAD ANONIMA DE CAPITAL VARIABLE ""SOLINTSA"""
ocds-lcuori-8L47Pr-COT. 139-2016-1,ocds-lcuori-8L47Pr-COT. 139-2016-1/3,8L47Pr-COT. 139-2016-1,HN-RTN-08019009254693,"Corporación Medica, S. de R. L. de C. V. ""CORMED"""
ocds-lcuori-WRzdbL-113-2016-HT-1,ocds-lcuori-WRzdbL-113-2016-HT-1/3,WRzdbL-113-2016-HT-1,HN-RTN-01071977005214,INVERSIONES POZA MACADI`S 
ocds-lcuori-XRb6JR-REQ-DE-133-2016-1,ocds-lcuori-XRb6JR-REQ-DE-133-2016-1/3,XRb6JR-REQ-DE-133-2016-1,SRbK2Or,INDUSTRIAS PANAVISION
ocds-lcuori-MLQmwL-CM-340-2016-1,ocds-lcuori-MLQmwL-CM-340-2016-1/3,MLQmwL-CM-340-2016-1,HN-RTN-08011973044348,INVERSIONES FIGUEROA
ocds-lcuori-NLPAVG-2016-036-FN-INAM-1,ocds-lcuori-NLPAVG-2016-036-FN-INAM-1/3,NLPAVG-2016-036-FN-INAM-1,HN-RTN-ME3UHU8,Representaciones y Distribuciones Multiples (REDIMU S DE R. L)
ocds-lcuori-ZGq6OR-CLIFOR-73-2016-1,ocds-lcuori-ZGq6OR-CLIFOR-73-2016-1/4,ZGq6OR-CLIFOR-73-2016-1,HN-RTN-08121969000582,CARLOS EDGARDO RICO CANALES * Compra Menor
ocds-lcuori-0rw5YG-42-2016-1,ocds-lcuori-0rw5YG-42-2016-1/3,0rw5YG-42-2016-1,SmrYvzL,"Químicos para la Salud, S. de R.L. De C.V."
ocds-lcuori-mGEMGM-CGR-016-2016-1,ocds-lcuori-mGEMGM-CGR-016-2016-1/3,mGEMGM-CGR-016-2016-1,HN-RTN-08019002282606,INDUFESA
ocds-lcuori-XRb6JR-REQ-DE-134-2016-1,ocds-lcuori-XRb6JR-REQ-DE-134-2016-1/3,XRb6JR-REQ-DE-134-2016-1,SRbK2Or,INDUSTRIAS PANAVISION
ocds-lcuori-1Ra0dG-PC-CONV-FF-081-2016-1,ocds-lcuori-1Ra0dG-PC-CONV-FF-081-2016-1/4,1Ra0dG-PC-CONV-FF-081-2016-1,HN-RTN-05019015710574,"Fast Network, S. de R. L. de C. V. * Compra Menor"
ocds-lcuori-wrV3LP-CMA-297-2016-1,ocds-lcuori-wrV3LP-CMA-297-2016-1/3,wrV3LP-CMA-297-2016-1,HN-RTN-08019995340414,HOTEL HONDURAS MAYA
ocds-lcuori-WRzj0R-CM-000946-PV-2016-1,ocds-lcuori-WRzj0R-CM-000946-PV-2016-1/4,WRzj0R-CM-000946-PV-2016-1,HN-RTN-08019007077041,SUMINISTROS TyT S DE RL * Compra Menor
ocds-lcuori-wrVggL-CM-029-CHOLBOMB-2016-1,ocds-lcuori-wrVggL-CM-029-CHOLBOMB-2016-1/4,wrVggL-CM-029-CHOLBOMB-2016-1,HN-RTN-06051974004398,MARIA DE JESUS MARADIAGA * Compra Menor
ocds-lcuori-KLgDwG-349-CM-IHT-2016-1,ocds-lcuori-KLgDwG-349-CM-IHT-2016-1/3,KLgDwG-349-CM-IHT-2016-1,HN-RTN-08019004002712,"Brenda Rico, Eventos y Banquetes"
ocds-lcuori-Zr56vL-M-00120-2016-1,ocds-lcuori-Zr56vL-M-00120-2016-1/3,Zr56vL-M-00120-2016-1,HN-RTN-08019015720271,"DIMAFER ELECTRONICOS, SOCIEDAD DE RESPONSABILIDAD LIMITADA"
ocds-lcuori-jRDA5r-Solicitud 1550 A -1,ocds-lcuori-jRDA5r-Solicitud 1550 A -1/3,jRDA5r-Solicitud 1550 A -1,HN-RTN-08019000235234,LARACH Y COMPAÑIA S DE R.L DE C.V 
ocds-lcuori-8L47Pr-COT. 138-2016-1,ocds-lcuori-8L47Pr-COT. 138-2016-1/3,8L47Pr-COT. 138-2016-1,HN-RTN-CE5S54M,Nipro Medical Corporation
ocds-lcuori-orv3WL-CM- CPAT-054-2016-1,ocds-lcuori-orv3WL-CM- CPAT-054-2016-1/3,orv3WL-CM- CPAT-054-2016-1,SEr6K8L,Equipos y Repuestos Wolozny S.A. de C.V.
ocds-lcuori-XRb6JR-REQ-DP-62-2016-1,ocds-lcuori-XRb6JR-REQ-DP-62-2016-1/3,XRb6JR-REQ-DP-62-2016-1,HN-RTN-8019002268298,EYL COMERCIAL SA
ocds-lcuori-jRDA5r-Solicitud 1748 A -1,ocds-lcuori-jRDA5r-Solicitud 1748 A -1/3,jRDA5r-Solicitud 1748 A -1,SZGqYBG,AIRE FRIO DE HONDURAS S.A.
ocds-lcuori-PGJWKR-005-1,ocds-lcuori-PGJWKR-005-1/4,PGJWKR-005-1,HN-RTN-10011979002512,AUTO LLANTAS SAGASTUME * Compra Menor
ocds-lcuori-mGEMGM-DGCFA-022-2016-1,ocds-lcuori-mGEMGM-DGCFA-022-2016-1/3,mGEMGM-DGCFA-022-2016-1,HN-RTN-05019995106150,"ALMACENES LADY LEE, S. A. DE C. V. "
ocds-lcuori-jRDA5r-Solicitud 1689 A -1,ocds-lcuori-jRDA5r-Solicitud 1689 A -1/3,jRDA5r-Solicitud 1689 A -1,SZGqYBG,AIRE FRIO DE HONDURAS S.A.
ocds-lcuori-7G3mOr-CC-059-HBCBHSPS-2016-1,ocds-lcuori-7G3mOr-CC-059-HBCBHSPS-2016-1/3,7G3mOr-CC-059-HBCBHSPS-2016-1,HN-RTN-18041950006251,VARIEDADES MARICRUZ
ocds-lcuori-mGEvMR-HPMM 163-2016-1,ocds-lcuori-mGEvMR-HPMM 163-2016-1/3,mGEvMR-HPMM 163-2016-1,HN-RTN-08011961078301,Refresqueria Rossy / Juan Manuel Osorio
ocds-lcuori-2LmA7L-CP-UAP-14590-011-2016-1,ocds-lcuori-2LmA7L-CP-UAP-14590-011-2016-1/3,2LmA7L-CP-UAP-14590-011-2016-1,HN-RTN-1701970011992,DELMI YOLANDA FLORES MEJIA / DELICIAS VIAN
ocds-lcuori-KLgDwG-CM-IHT-295-2016-1,ocds-lcuori-KLgDwG-CM-IHT-295-2016-1/3,KLgDwG-CM-IHT-295-2016-1,HN-RTN-05019007484976,"IMPORTADORA AGUILAR S.A. ""IMASA"""
ocds-lcuori-XRb6JR-REQ-DP-47-2016-1,ocds-lcuori-XRb6JR-REQ-DP-47-2016-1/3,XRb6JR-REQ-DP-47-2016-1,SRNAjoG,"PRODUCTIVE BUSINESS SOLUTIONS HONDURAS, S A de C. V."
ocds-lcuori-MLQnAG-0943-2016-1,ocds-lcuori-MLQnAG-0943-2016-1/3,MLQnAG-0943-2016-1,HN-RTN-08019998408930,"Distribuidora de Productos Para Diagnostico, S. de R. L."
ocds-lcuori-8L47Pr-COT. 135-2016-1,ocds-lcuori-8L47Pr-COT. 135-2016-1/3,8L47Pr-COT. 135-2016-1,HN-RTN-08019009254693,"Corporación Medica, S. de R. L. de C. V. ""CORMED"""
ocds-lcuori-8L47Pr-COT. 135-2016-1,ocds-lcuori-8L47Pr-COT. 135-2016-1/3,8L47Pr-COT. 135-2016-1,S1Raner,IFHSA ( Kodak) 
ocds-lcuori-2Lmz0G-CM-129-BNP-2016-1,ocds-lcuori-2Lmz0G-CM-129-BNP-2016-1/4,2Lmz0G-CM-129-BNP-2016-1,HN-RTN-05019995156704,FUMIGACIONES INDUSTRIALES S.A (FUMISA) * Compra Menor
ocds-lcuori-mGEMGM-DGCP-014-2016-1,ocds-lcuori-mGEMGM-DGCP-014-2016-1/3,mGEMGM-DGCP-014-2016-1,HN-RTN-08019995383067,SUPERMERCADO CANTON S. DE R.L.
ocds-lcuori-MLQPmr-CM-142-PGR-2016-1,ocds-lcuori-MLQPmr-CM-142-PGR-2016-1/3,MLQPmr-CM-142-PGR-2016-1,HN-RTN-0801999532437,Servitodo
ocds-lcuori-yRlZYL-SEP-DGSC-15-2016-1,ocds-lcuori-yRlZYL-SEP-DGSC-15-2016-1/3,yRlZYL-SEP-DGSC-15-2016-1,HN-RTN-08019004002160,"LEOPLAST, S. DE R. L."
ocds-lcuori-grxXor-CC-14-HAME-2016-1,ocds-lcuori-grxXor-CC-14-HAME-2016-1/3,grxXor-CC-14-HAME-2016-1,HN-RTN-XE2TXBA,"Phar Med Sales (HONDURAS), Sociedad Anonima (Phar Med, S.A.)"
ocds-lcuori-Zr5B9L-C-294-2016-PE-0244-2016-1,ocds-lcuori-Zr5B9L-C-294-2016-PE-0244-2016-1/3,Zr5B9L-C-294-2016-PE-0244-2016-1,HN-RTN-08019002276240,"Diseños,Texiles Y Modas S.de R.L. SERITEX"
ocds-lcuori-WRzj0R-CM-228-AT/SC4094-2016-1,ocds-lcuori-WRzj0R-CM-228-AT/SC4094-2016-1/3,WRzj0R-CM-228-AT/SC4094-2016-1,HN-RTN-06151979012897,Cafeteria Blanquita
ocds-lcuori-2Lmz0G-CM-130-BNP-2016-1,ocds-lcuori-2Lmz0G-CM-130-BNP-2016-1/4,2Lmz0G-CM-130-BNP-2016-1,HN-RTN-05019995156704,FUMIGACIONES INDUSTRIALES S.A (FUMISA) * Compra Menor
ocds-lcuori-XRbOkr-CS-CSJ-2016-0965-1,ocds-lcuori-XRbOkr-CS-CSJ-2016-0965-1/4,XRbOkr-CS-CSJ-2016-0965-1,HN-RTN-08019009221223,INVERSIONES MEDINA & ZELAYA S DE R L DE C V ( 5 STARS HONDURAS TOURS ) * Compra Menor
ocds-lcuori-mrYQZr-CM-488-SDN-SGRMSG-2016-1,ocds-lcuori-mrYQZr-CM-488-SDN-SGRMSG-2016-1/4,mrYQZr-CM-488-SDN-SGRMSG-2016-1,HN-RTN-08019995319508,TOYOSERVICIOS S.A. * Compra Menor
ocds-lcuori-MLQnAG-0951-2016-1,ocds-lcuori-MLQnAG-0951-2016-1/3,MLQnAG-0951-2016-1,HN-RTN-08019998408930,"Distribuidora de Productos Para Diagnostico, S. de R. L."
ocds-lcuori-vGZWNR-30007336-IHSS-SPS-1,ocds-lcuori-vGZWNR-30007336-IHSS-SPS-1/3,vGZWNR-30007336-IHSS-SPS-1,HN-RTN-08019003245456,"Comercial Medica Industrial, Sociedad de Responsabilidad Lmitada de Capital Variable ""CMI, S. DE R.L. DE C.V."""
ocds-lcuori-NLPAVG-2016-163-FN-INAM-1,ocds-lcuori-NLPAVG-2016-163-FN-INAM-1/3,NLPAVG-2016-163-FN-INAM-1,HN-RTN-BE3Z34H,"XMEDIA, S. DE R.L."
ocds-lcuori-8L4EWG-CM-155-HBCBCO-2016-1,ocds-lcuori-8L4EWG-CM-155-HBCBCO-2016-1/4,8L4EWG-CM-155-HBCBCO-2016-1,HN-RTN-15031961001817,CASA MERCADAL * Compra Menor
ocds-lcuori-ERpWgG-SRE-COTIZACION No.364-2016-1,ocds-lcuori-ERpWgG-SRE-COTIZACION No.364-2016-1/3,ERpWgG-SRE-COTIZACION No.364-2016-1,HN-RTN-08019005003890,"EVOLUTION RENT A CAR, SOCIEDAD DE RESPONSABILIDAD LIMITADA"
ocds-lcuori-yRlZYL-SEP-GA-39-2016-1,ocds-lcuori-yRlZYL-SEP-GA-39-2016-1/3,yRlZYL-SEP-GA-39-2016-1,HN-RTN-08019014678232,"INVERSIONES COMERCIALES, S. DE R.L."
ocds-lcuori-7GX4eG-143/2016-1,ocds-lcuori-7GX4eG-143/2016-1/3,7GX4eG-143/2016-1,HN-RTN-0501419670395580,Darrel´s Snack
ocds-lcuori-1Rax9G-CM-043-EPCPS-GA-2016-1,ocds-lcuori-1Rax9G-CM-043-EPCPS-GA-2016-1/3,1Rax9G-CM-043-EPCPS-GA-2016-1,HN-RTN-08019000234115,EQUIPOS Y CONTROLES S.A.
ocds-lcuori-2LAzdG-ADQ-401-2016-1,ocds-lcuori-2LAzdG-ADQ-401-2016-1/3,2LAzdG-ADQ-401-2016-1,HN-RTN-08019013578169,"DISTRIBUIDORA UNIVERSAL,S.DE R.L."
ocds-lcuori-yRlaDr-CM-080-16-1,ocds-lcuori-yRlaDr-CM-080-16-1/3,yRlaDr-CM-080-16-1,HN-RTN-08019995291660,BAZAR DIANA S DE R.L
ocds-lcuori-KLg9wR-142-16-1,ocds-lcuori-KLg9wR-142-16-1/3,KLg9wR-142-16-1,HN-RTN-REK6T1A,"Cemcol Comercial, S.A. de C.V. (CEMCOL COMERCIAL)"
ocds-lcuori-lRojQG-18030-16-1,ocds-lcuori-lRojQG-18030-16-1/3,lRojQG-18030-16-1,HN-RTN-08019002274815,"QUIMICOS PARA LA SALUD , S. DE R. L. DE C. V. ""QUIMISA"""
ocds-lcuori-mGEMGM-DGCFA-019-2016-1,ocds-lcuori-mGEMGM-DGCFA-019-2016-1/3,mGEMGM-DGCFA-019-2016-1,HN-RTN-08019995383067,SUPERMERCADO CANTON S. DE R.L.
ocds-lcuori-7GX4eG-144/2016-1,ocds-lcuori-7GX4eG-144/2016-1/3,7GX4eG-144/2016-1,HN-RTN-08019995394470,"HONDURAS TRAVELING, S.A. DE C.V."
ocds-lcuori-yRlaDr-CM-081-16-1,ocds-lcuori-yRlaDr-CM-081-16-1/3,yRlaDr-CM-081-16-1,HN-RTN-08019995291660,BAZAR DIANA S DE R.L
ocds-lcuori-mrY67L-6609-2016RSGD-1,ocds-lcuori-mrY67L-6609-2016RSGD-1/3,mrY67L-6609-2016RSGD-1,HN-RTN-08019013575371,ELITE CORPORATION S. DE R.L.
ocds-lcuori-jRDYor-CM-016-SEDIS-2016-1,ocds-lcuori-jRDYor-CM-016-SEDIS-2016-1/3,jRDYor-CM-016-SEDIS-2016-1,HN-RTN-08019015714630,"SUMINISTROS LAS AMERICAS, SOCIEDAD DE RESPONSABILIDAD LIMITADA DE CAPITAL VARIABLE "
ocds-lcuori-MLQnAG-0945-2016-1,ocds-lcuori-MLQnAG-0945-2016-1/3,MLQnAG-0945-2016-1,HN-RTN-08019998408930,"Distribuidora de Productos Para Diagnostico, S. de R. L."
ocds-lcuori-grxXEr-COT. 52-16-1,ocds-lcuori-grxXEr-COT. 52-16-1/3,grxXEr-COT. 52-16-1,HN-RTN-080190022700151,"Distribuidora de Productos Diversos, Sociedad de Responsabilidad Limitada de Capital Variable (DIPRODI)"
ocds-lcuori-jRDgWG-CM-121-CBC-2016-1,ocds-lcuori-jRDgWG-CM-121-CBC-2016-1/3,jRDgWG-CM-121-CBC-2016-1,SRNw1vr,IPSA
ocds-lcuori-2LAdQr-CM-063-FONDOVIAL-2016-1,ocds-lcuori-2LAdQr-CM-063-FONDOVIAL-2016-1/3,2LAdQr-CM-063-FONDOVIAL-2016-1,HN-RTN-08019012512241,INVERSIONES GEOTO S. DE R.L.
ocds-lcuori-mGEMGM-DGCFA-020-2016-1,ocds-lcuori-mGEMGM-DGCFA-020-2016-1/3,mGEMGM-DGCFA-020-2016-1,HN-RTN-08019995383067,SUPERMERCADO CANTON S. DE R.L.
ocds-lcuori-PLeQ0L-CM-MEP-240-16-1,ocds-lcuori-PLeQ0L-CM-MEP-240-16-1/4,PLeQ0L-CM-MEP-240-16-1,HN-RTN-18041962017425,JOSE DIMAS TURCIOS ARIAS * Compra Menor
ocds-lcuori-8L47Pr-COT. 142-2016-1,ocds-lcuori-8L47Pr-COT. 142-2016-1/3,8L47Pr-COT. 142-2016-1,SgGyD4L,"Agencia Matamoros, Sociedad de Responsabilidad Limitada"
ocds-lcuori-vGZWNR-50000706-1,ocds-lcuori-vGZWNR-50000706-1/3,vGZWNR-50000706-1,HN-RTN-08019010271020,"MEGATK, TECNOLOGIA AVANZADA, S. DE R. L. DE C. V."
ocds-lcuori-NLPAVG-2016-233-FN-INAM-1,ocds-lcuori-NLPAVG-2016-233-FN-INAM-1/3,NLPAVG-2016-233-FN-INAM-1,HN-RTN-0108197412477,Publicidad y Promocion
ocds-lcuori-8L47ar-CC-HSMO-106-2016-1,ocds-lcuori-8L47ar-CC-HSMO-106-2016-1/3,8L47ar-CC-HSMO-106-2016-1,HN-RTN-0501901571487,"QUALITY , SISTEMAS Y REACTIVOS S. DE R.L."
ocds-lcuori-8L47ar-CC-HSMO-106-2016-1,ocds-lcuori-8L47ar-CC-HSMO-106-2016-1/3,8L47ar-CC-HSMO-106-2016-1,HN-RTN-TEDTYUÑ,Productos de Diagnóstico y Laboratorio S de R.L. (PRODYLAB) 
ocds-lcuori-7GXmzR-SIG14-09-2016-1,ocds-lcuori-7GXmzR-SIG14-09-2016-1/3,7GXmzR-SIG14-09-2016-1,HN-RTN-05019003075248,"Computadoras y Servicios, Sociedad de Responsabilidad Limitada de Capital Variable ""COMPUTADORAS Y SERVICIOS, S. DE R.L DE C.V. Y/O COMPUSER, S. DE R.L. DE C.V."""
ocds-lcuori-MLQnAG-0946-2016-1,ocds-lcuori-MLQnAG-0946-2016-1/3,MLQnAG-0946-2016-1,HN-RTN-08019998408930,"Distribuidora de Productos Para Diagnostico, S. de R. L."
ocds-lcuori-KLgDwG-543-CM-IHT-2016-1,ocds-lcuori-KLgDwG-543-CM-IHT-2016-1/4,KLgDwG-543-CM-IHT-2016-1,HN-RTN-08019015767934,DECOMUEBLES S.A. * Compra Menor
ocds-lcuori-MLQnAG-0944-2016-1,ocds-lcuori-MLQnAG-0944-2016-1/3,MLQnAG-0944-2016-1,HN-RTN-08019998408930,"Distribuidora de Productos Para Diagnostico, S. de R. L."
ocds-lcuori-XRbOkr-CS-CSJ-2016-0764-1,ocds-lcuori-XRbOkr-CS-CSJ-2016-0764-1/3,XRbOkr-CS-CSJ-2016-0764-1,HND-IDCARD-08019010343226,Sertecd
ocds-lcuori-MLQnAG-0947-.2016-1,ocds-lcuori-MLQnAG-0947-.2016-1/3,MLQnAG-0947-.2016-1,SLAajaL,DISTINLAB
ocds-lcuori-MrM6zL-CM-CONEANFO-UPE-003-2016-1,ocds-lcuori-MrM6zL-CM-CONEANFO-UPE-003-2016-1/3,MrM6zL-CM-CONEANFO-UPE-003-2016-1,HN-RTN-08019995291556,Arte Oriental S. de R. L.
ocds-lcuori-wrV3LP-CMA-207-2016-1,ocds-lcuori-wrV3LP-CMA-207-2016-1/3,wrV3LP-CMA-207-2016-1,HN-RTN-08019002208451,"CONSULTORES AGROPECUARIOS DE ORIENTE, S. DE R. L."
ocds-lcuori-ZGq6OR-clifor-74-2016-1,ocds-lcuori-ZGq6OR-clifor-74-2016-1/3,ZGq6OR-clifor-74-2016-1,HN-RTN-08019005003890,EVOLUTION RENT A CAR S. DE R. L.
ocds-lcuori-ERpWgG-SRE-COTIZACION No.365-2016-1,ocds-lcuori-ERpWgG-SRE-COTIZACION No.365-2016-1/3,ERpWgG-SRE-COTIZACION No.365-2016-1,HN-RTN-08019005003890,"EVOLUTION RENT A CAR, SOCIEDAD DE RESPONSABILIDAD LIMITADA"
ocds-lcuori-grxELe-317-2016-SAG-1,ocds-lcuori-grxELe-317-2016-SAG-1/3,grxELe-317-2016-SAG-1,SL7p4PG,EMPRESA NACIONAL DE ARTES GRAFICAS (ENAG)
ocds-lcuori-MLQmwL-CM-209-2016-1,ocds-lcuori-MLQmwL-CM-209-2016-1/4,MLQmwL-CM-209-2016-1,HN-RTN-08011986032161,MAYNOR EDGARDO CANALES VASQUEZ * Compra Menor
ocds-lcuori-kG1ger-CM-045-ENP-2016-1,ocds-lcuori-kG1ger-CM-045-ENP-2016-1/4,kG1ger-CM-045-ENP-2016-1,HN-RTN-05069995169502,"Ferreteria Gamez, S. A. de C. V. * Compra Menor"
ocds-lcuori-DL9JqG-CM-91-EMC-C42016-1,ocds-lcuori-DL9JqG-CM-91-EMC-C42016-1/3,DL9JqG-CM-91-EMC-C42016-1,HN-RTN-08019013615330,"INVERSIONES CASTILLO FRANCO, S. DE R. L."
ocds-lcuori-vGZWNR-30007440-IHSS-SPS-1,ocds-lcuori-vGZWNR-30007440-IHSS-SPS-1/3,vGZWNR-30007440-IHSS-SPS-1,HN-RTN-08019003242474,"Farmaceutica Internacional, S.A. de C.V.(FARINTER, S.A. de C.V.)"
ocds-lcuori-wrV3LP-CMA-393-2016-1,ocds-lcuori-wrV3LP-CMA-393-2016-1/3,wrV3LP-CMA-393-2016-1,HN-RTN-08011986138652,DISTRIBUCIONES VALENCIA  WILMAN DANILO MORALES  ZELAYA
ocds-lcuori-vGZWNR-30007337-IHSS-SPS-1,ocds-lcuori-vGZWNR-30007337-IHSS-SPS-1/3,vGZWNR-30007337-IHSS-SPS-1,HN-RTN-080119005459150,"SEIJIRO YAZAWA IWAI HONDURAS, S.A."
ocds-lcuori-NrdVGA-CM-SEDUC-461-2016-1,ocds-lcuori-NrdVGA-CM-SEDUC-461-2016-1/3,NrdVGA-CM-SEDUC-461-2016-1,HN-RTN-8019999408325,Empresa Nacional de Artes Graficas (ENAG)
ocds-lcuori-kG1ger-CM-078-ENP-2016-1,ocds-lcuori-kG1ger-CM-078-ENP-2016-1/3,kG1ger-CM-078-ENP-2016-1,HN-RTN-05019995094700,Agricola Comercial de Honduras Agritrop
ocds-lcuori-8L47ar-CC-HSMO-107-2016-1,ocds-lcuori-8L47ar-CC-HSMO-107-2016-1/3,8L47ar-CC-HSMO-107-2016-1,HN-RTN-0501901571487,"QUALITY , SISTEMAS Y REACTIVOS S. DE R.L."
ocds-lcuori-8L47ar-CC-HSMO-107-2016-1,ocds-lcuori-8L47ar-CC-HSMO-107-2016-1/3,8L47ar-CC-HSMO-107-2016-1,HN-RTN-TEDTYUÑ,Productos de Diagnóstico y Laboratorio S de R.L. (PRODYLAB) 
ocds-lcuori-XRbOkr-CS-CSJ-2016-0769-1,ocds-lcuori-XRbOkr-CS-CSJ-2016-0769-1/3,XRbOkr-CS-CSJ-2016-0769-1,HN-RTN-08019004460222,"Fines de Ingenieria e Inversiones, S.A. de C.V. (FINE, S.A. DE C.V.)"
ocds-lcuori-0rwYG8-SOLPED-10001261-1,ocds-lcuori-0rwYG8-SOLPED-10001261-1/4,0rwYG8-SOLPED-10001261-1,HN-RTN-08019011348438,INVERSIONES ECOTEC S A * Compra Menor
ocds-lcuori-DL9JqG-CM-092-EMC-CFAC2016-1,ocds-lcuori-DL9JqG-CM-092-EMC-CFAC2016-1/3,DL9JqG-CM-092-EMC-CFAC2016-1,SoLjQbr,Repuestos del Japon 
ocds-lcuori-vGZWNR-30007338-IHSS-SPS-1,ocds-lcuori-vGZWNR-30007338-IHSS-SPS-1/3,vGZWNR-30007338-IHSS-SPS-1,HN-RTN-080119005459150,"SEIJIRO YAZAWA IWAI HONDURAS, S.A."
ocds-lcuori-DL9JqG-CM-43-EMC-XXIBAT2016-1,ocds-lcuori-DL9JqG-CM-43-EMC-XXIBAT2016-1/3,DL9JqG-CM-43-EMC-XXIBAT2016-1,HN-RTN-08019002265592,"Corporacion Industrial Farmaceutica, S. A. de c. V. CORINFAR"
ocds-lcuori-wrV3LP-CMA-394-2016-1,ocds-lcuori-wrV3LP-CMA-394-2016-1/3,wrV3LP-CMA-394-2016-1,HN-RTN-08011986138652,DISTRIBUCIONES VALENCIA  WILMAN DANILO MORALES  ZELAYA
ocds-lcuori-kR0Q0r-CM-ENAG-711-2016-1,ocds-lcuori-kR0Q0r-CM-ENAG-711-2016-1/4,kR0Q0r-CM-ENAG-711-2016-1,HN-RTN-08019003239631,DISTRIBUCIONES GENERALES S DE R L * Compra Menor
ocds-lcuori-vGZWNR-20001500-TEG-1,ocds-lcuori-vGZWNR-20001500-TEG-1/3,vGZWNR-20001500-TEG-1,S0rw5YG,"Papelería Honduras, S. DE R.L."
ocds-lcuori-vGZWNR-30007339-IHSS-SPS-1,ocds-lcuori-vGZWNR-30007339-IHSS-SPS-1/3,vGZWNR-30007339-IHSS-SPS-1,HN-RTN-05019003081268,"Implementos de Laboratorio, Sociedad de Responsabilidad Limitada de Capital Variable ""IMLAB S. DE R.L. DE C.V."
ocds-lcuori-4LOk7L-PACPV-SIEHH-043-2016-1,ocds-lcuori-4LOk7L-PACPV-SIEHH-043-2016-1/3,4LOk7L-PACPV-SIEHH-043-2016-1,HN-RTN-08019002026270,SOCIEDAD TURISTICA DEL VALLE S.A/ COMAYAGUA GOLF CLUB
ocds-lcuori-DL9B6G-CM-019-CONATEL-2016-1,ocds-lcuori-DL9B6G-CM-019-CONATEL-2016-1/3,DL9B6G-CM-019-CONATEL-2016-1,HN-RTN-08019004002160,"LEOPLAST, S. DE R. L."
ocds-lcuori-MLQmwL-CM-210-2016-1,ocds-lcuori-MLQmwL-CM-210-2016-1/4,MLQmwL-CM-210-2016-1,HN-RTN-08011986032161,MAYNOR EDGARDO CANALES VASQUEZ * Compra Menor
